-5.355974292374382031e+13,1.098949463332376953e+13,-1.347353304412571289e+12,-4.063221162984155273e+11,-8.126735439383641357e+11,-2.087565738384454956e+11,-1.997177722574476807e+12,-2.043327585517467773e+12,8.058818296219654846e+10,6.389763734175924683e+10,-9.332460223587658691e+10,2.953458470475167847e+10,2.495697467342431641e+10,-9.772056349052766800e+09,8.487853601961952209e+10,1.461006958544942379e+09,2.515264701147240906e+11,-1.154871379299800491e+10,-8.017342485122216797e+10,-1.569937856751507568e+11,-2.454968504376316452e+10,-1.310183617084146690e+10,-3.838706027426323891e+09,4.717126725529088593e+10,3.500949812605468750e+09,6.407421573718750000e+09,-1.562411479212011719e+10,2.522519772195983887e+09,5.154984182241026878e+09,-1.614142615503644228e+09
-5.183540183105469531e+13,1.093074822549380859e+13,-1.223979079358313965e+12,8.260496207777641296e+10,-2.327027968301878662e+11,-9.019469324827320557e+11,-2.331726281784350586e+12,-1.890731807028850098e+12,2.020798353113139954e+11,-2.221061843100988770e+11,-9.081764504742630615e+11,3.580108822406897583e+11,1.793617238325999451e+10,-2.784006577360755615e+11,2.183574474482243958e+11,4.613233430845348511e+11,2.423417843593963318e+11,-9.628223667839453125e+10,-2.485315860099664307e+11,-1.427768073063781128e+11,-1.844066709354797668e+11,4.589069715178456879e+10,5.959524060587569237e+09,3.563482888083266735e+09,-2.732492783041777344e+11,-3.125461984510371094e+11,-3.873396116638549805e+09,-1.903936402193237305e+09,1.471105919107424355e+10,8.581008593448710442e+09
-5.356333934028111719e+13,1.097913056370757812e+13,-1.344407927857047363e+12,-4.051642030538259888e+11,-8.075237293764472656e+11,-2.134408116616595154e+11,-1.985613477504430420e+12,-2.013614536529766602e+12,8.575603417003097534e+10,5.590596890443708038e+10,-8.913589953265026855e+10,3.271236071892939758e+10,2.339018979846939468e+10,-9.017150266074224472e+09,8.794147148866458130e+10,1.638440382250670671e+09,2.322843367322332764e+11,-9.110421129930601120e+09,-8.016183926028594971e+10,-1.512675488377061157e+11,-1.955293502815995789e+10,-2.675007083645785451e+08,-8.587656330808215141e+09,3.283504116196966934e+10,4.053868804897460938e+09,8.150980377925781250e+09,1.552026258216918945e+09,3.512802824932556152e+08,-4.790659216251291275e+09,2.096897094780269623e+10
-5.349155756895406250e+13,1.098727505839164258e+13,-1.398789359946954346e+12,-4.020233690698541260e+11,-8.285604956579887695e+11,-1.958205064616150208e+11,-1.986728154283274658e+12,-2.051687552810735596e+12,8.261890001244581604e+10,6.546181098508671570e+10,-8.785074315650445557e+10,3.698755438268326569e+10,2.716736462177445984e+10,-9.381101069309937954e+07,8.482868253480377197e+10,5.804451483438385963e+09,2.554142797403052979e+11,-4.005497832661843300e+09,-7.960198795287295532e+10,-1.588008393977026978e+11,-2.387169302335261536e+10,-1.147814038578584290e+10,-4.566310585199625015e+09,4.932362274278602600e+10,3.074602487292968750e+09,5.979902609923828125e+09,-1.587660257889440918e+10,2.986535504109161377e+09,5.672691308908102036e+09,-2.616938247792897701e+09
-5.052393211807005469e+13,2.868378188264287109e+12,-2.673666487049233627e+10,-1.055098647438383057e+12,-6.512360799664253235e+09,-5.145792281117538452e+11,-1.829516295181775635e+12,-2.068442005512669678e+12,8.186736181928057861e+10,9.436723798798297119e+10,-1.206590741505535736e+11,7.497975901485826111e+10,4.738595933617858887e+10,-8.809119806011117935e+09,7.690564573531015015e+10,-2.104815111296809006e+10,2.302223216866529846e+11,-4.264414302852056026e+09,-8.368975357668800354e+10,-1.577566455335584717e+11,-1.957450240925045013e+10,-5.800394342269241333e+09,-5.043625076689281464e+09,4.197604866768511200e+10,5.171156555431640625e+09,4.377058844683593750e+09,-1.899807537126892090e+10,2.458125149314086914e+09,7.040385970283166885e+09,-2.151155832196679115e+09
-5.186586112982395312e+13,1.093090843178732227e+13,-1.225972276547365479e+12,7.848814154301629639e+10,-2.370515629039927979e+11,-8.734681404151860352e+11,-2.326020730851442383e+12,-1.893630630535450439e+12,1.995277675747823181e+11,-2.090694012930505981e+11,-8.755088944439829102e+11,3.488375842185376587e+11,5.700905725942154884e+09,-2.764183761916157837e+11,2.122491294143222656e+11,4.541715487001970825e+11,2.424504675055304260e+11,-9.505719418418128967e+10,-2.422589969254637451e+11,-1.433227608015124512e+11,-1.706988967682210388e+11,4.048203468745818329e+10,5.272314336163421631e+09,6.150176806444567680e+09,-2.538111170426621094e+11,-2.906316192563652344e+11,-4.271157120454345703e+09,-1.885933144226013184e+09,1.408968848943597031e+10,8.623944961784505844e+09
-5.315891972308171875e+13,1.048580628759456250e+13,-1.203520535962762451e+12,-4.738360683248702393e+11,-9.525042145239118652e+11,-4.972245696028674316e+11,-1.986406530902823975e+12,-2.029858354072389160e+12,7.979660709967573547e+10,4.799233677676081085e+10,-5.998684696811121826e+11,4.064908378599559784e+10,2.591135760113320923e+11,3.181816829785316086e+10,9.698447585053366089e+10,3.476621487581140995e+09,2.515794714181431580e+11,-3.274153295936862946e+10,-1.819748935577684631e+11,-1.511145562516379700e+11,-2.249430570365050049e+11,6.569452047246407318e+10,8.625873625948772430e+09,4.406335579418752670e+09,-3.038038008904521484e+11,-3.168863067221074219e+11,-7.476428414349853516e+09,-1.471629180568084717e+09,1.887121487858298874e+10,4.506057038938166618e+09
-5.316701171840917188e+13,1.049155076593183008e+13,-1.205212307843314697e+12,-4.703782444675853882e+11,-9.484939407662189941e+11,-4.764284149358607788e+11,-1.985666451702053711e+12,-2.030846496449932373e+12,7.936365115601824951e+10,5.719393804175559235e+10,-5.767307502340710449e+11,3.586327443515930939e+10,2.447789427514046631e+11,2.953059793787130737e+10,9.247034922496907043e+10,3.167384906322557926e+09,2.513758880679962158e+11,-3.324254655971788788e+10,-1.774078318059149475e+11,-1.515166186986506348e+11,-2.128965931616850586e+11,6.065841107088629150e+10,8.384027637638424873e+09,6.924315952399897575e+09,-2.866919831650986328e+11,-2.978551302318417969e+11,-7.980553428155029297e+09,-1.409295042267547607e+09,1.824832784372885132e+10,4.524021707636157036e+09
-5.352770752899408594e+13,1.089102556415886914e+13,-1.333501153831306396e+12,-4.154497197747833252e+11,-7.966187487334830322e+11,-2.165712893823537292e+11,-1.994048262280605713e+12,-2.045111845580480957e+12,8.036190800417404175e+10,5.718959477144780731e+10,-8.830626993799082947e+10,3.456353897655807495e+10,2.589032947424593353e+10,-9.126804714336553574e+09,8.833040757118243408e+10,1.580722573849871635e+09,2.512060452530854492e+11,-1.016486302015258789e+10,-7.905848797111415100e+10,-1.566094744942153320e+11,-2.446023083002831650e+10,-1.145083086675629616e+10,-4.744972472228165627e+09,4.640130476118583679e+10,3.871816186591796875e+09,6.659588594382812500e+09,-1.367008031504248047e+10,3.043183785785400391e+09,5.357980388624541283e+09,4.804370539169805050e+08
-5.335644529064804688e+13,1.046111801074099023e+13,-1.261309189600119629e+12,-4.429278116713178711e+11,-7.572783664025480957e+11,-2.306739731103993530e+11,-1.970149384009374756e+12,-2.002943891731181641e+12,8.661918194227188110e+10,5.746849750143153381e+10,-9.170310367479129028e+10,3.520775225539458466e+10,2.228200929410131073e+10,-1.004780459008875847e+10,8.682369392890492249e+10,2.678380218505589485e+09,2.318539430855983276e+11,-8.578713901838879585e+09,-8.130451977125192261e+10,-1.468629404040133972e+11,-1.661515826598141861e+10,5.541965898164472580e+09,-6.274167748124771118e+09,2.459879347312127686e+10,5.274404246752929688e+09,8.731241634912109375e+09,5.048053165327026367e+09,-1.747000213954193115e+09,-9.628154919474742889e+09,2.815832781474161148e+10
-5.354526084143480469e+13,1.096720851119170703e+13,-1.342457116376761719e+12,-4.032656992082360840e+11,-8.139428586569226074e+11,-2.204524648858341064e+11,-1.995577296323354980e+12,-2.048168015919507080e+12,7.896823316000126648e+10,5.990987137051336670e+10,-9.256356441228724670e+10,3.007712307151582718e+10,2.629452080385627365e+10,-1.073356647366791344e+10,8.687504437826040649e+10,1.925907620302267075e+09,2.548482719477983093e+11,-1.016426876229440308e+10,-8.084856765653459167e+10,-1.580064335943844299e+11,-2.585994156349155807e+10,-1.177844635697151566e+10,-4.088694173375462055e+09,4.863539575895075989e+10,1.207137201504882812e+09,4.374579304292968750e+09,-1.587505675341992188e+10,3.310807960887573242e+09,5.374901591443033218e+09,-2.467788957399166107e+09
-5.352907875766909375e+13,1.089263101014990234e+13,-1.333740163606580078e+12,-4.153571149559104004e+11,-7.967105375935595703e+11,-2.166108963890050659e+11,-1.994191377679646240e+12,-2.044827238785411865e+12,8.052875635929208374e+10,5.723449241639662933e+10,-8.839506378600622559e+10,3.459066143434355927e+10,2.587298321422515106e+10,-9.212440034991237640e+09,8.829951167693957520e+10,1.596198382267907858e+09,2.513593168470363770e+11,-1.018161605628779030e+10,-7.916053266503149414e+10,-1.569941825434924622e+11,-2.433624048832276535e+10,-1.121608390911858368e+10,-4.735432557249863625e+09,4.666083812326731110e+10,3.820970018439453125e+09,6.692894282328125000e+09,-1.382344681443725586e+10,2.909075180584594727e+09,5.528253497174602509e+09,8.108939252450491190e+08
-5.308676647861761719e+13,1.023615903453482617e+13,-1.229013784148289795e+12,-4.637837159122353516e+11,-7.697260049451341553e+11,-2.232990605982169495e+11,-1.962500841116293457e+12,-2.057238425211151367e+12,7.170436856160723877e+10,5.996042902147499847e+10,-7.929766969635531616e+10,5.716666474629993439e+10,1.750157202329909134e+10,9.286873939881011248e+08,7.332051249157531738e+10,4.541695793464660645e+09,2.532315124991440430e+11,-4.665185528476571083e+09,-7.577118611282901001e+10,-1.591259100539244080e+11,-2.345304006621321487e+10,-1.157679087681837082e+10,-3.713312888590140820e+09,4.930602551936392212e+10,2.436271378087890625e+09,5.832982299048828125e+09,-1.523361181264465332e+10,2.345508654037261963e+09,6.401395299062308311e+09,-1.238288988147164583e+09
-5.324962835021212500e+13,1.034700439182472461e+13,-1.252923461197560791e+12,-4.534432803146607056e+11,-7.432308139183000488e+11,-2.376518009784417419e+11,-1.988081237389620605e+12,-2.047653600554957764e+12,7.335331982768298340e+10,4.908890691716675568e+10,-8.023794941840736389e+10,4.391601897489697266e+10,1.763976020742481613e+10,-6.657286928137900352e+09,8.717755515190090942e+10,-2.402948924454880714e+09,2.538061944244952087e+11,-1.099679030082693481e+10,-7.223732589414768982e+10,-1.560045913746866455e+11,-2.745621391809637070e+10,-1.288721366244012070e+10,-4.017249604556311131e+09,4.908990429948918152e+10,3.633178623434570312e+09,6.640758806783203125e+09,-1.577557031894421387e+10,2.036744758813995361e+09,6.218758013541296959e+09,-2.106989455991950035e+09
-5.353830560825557812e+13,1.098979836419492383e+13,-1.348542526420148682e+12,-4.023046468235373535e+11,-8.193900673714691162e+11,-2.117472875111083374e+11,-1.989643505678901367e+12,-2.027228277422803223e+12,7.938054122673130798e+10,5.832303498140012360e+10,-8.681245242627844238e+10,2.731667577707497025e+10,2.417442925654777908e+10,-1.154667080820414162e+10,8.571761609169000244e+10,5.263203812167075872e+08,2.469175874291449280e+11,-8.078341648120327950e+09,-8.008639470340563965e+10,-1.525273595569479980e+11,-2.254651254967090988e+10,-8.511916618844430923e+09,1.446487578727284670e+08,4.384940550007040405e+10,4.561356579597656250e+09,6.448710640478515625e+09,-1.176179077863952637e+10,-2.124359318561218262e+09,4.176995599919081926e+08,-3.692360946778388500e+09
-5.349025886444060938e+13,1.098800644627458594e+13,-1.394020199862154297e+12,-4.014879795717955933e+11,-8.300333078431700439e+11,-1.950842673216019897e+11,-1.986493041972802002e+12,-2.051828918969941162e+12,8.276288551153329468e+10,6.586507700480115509e+10,-8.793470590151202393e+10,3.699587900516120911e+10,2.750018825944628525e+10,4.808641029767408371e+08,8.469389012774530029e+10,6.028785229832626343e+09,2.554360486538868103e+11,-3.601574658823481560e+09,-7.963165239367338562e+10,-1.588125088354696960e+11,-2.382142200386403275e+10,-1.148740280778730011e+10,-4.562093740945730209e+09,4.933653749075298309e+10,3.062595243117187500e+09,5.925378782187500000e+09,-1.588494834802770996e+10,2.973767663853485107e+09,5.673875201091296196e+09,-2.610035889424232006e+09
-5.288855589414686719e+13,1.011633191729095312e+13,-1.213933318390350586e+12,-4.702524641466016235e+11,-8.237720415885333252e+11,-2.165103814299339294e+11,-1.972221935302178711e+12,-2.045601128985997314e+12,7.049503290222308350e+10,7.578712308353985596e+10,-8.660015870862612915e+10,1.039435164652608185e+11,-9.178620228447660446e+09,2.112017577507277298e+10,5.516834793756497955e+10,4.135828512897683620e+09,2.413076385634386902e+11,1.365074673385718918e+10,-6.804021143343756104e+10,-1.587496106003921204e+11,-2.488613082442533493e+10,-6.558199399614360809e+09,-7.302520671121419907e+09,3.972951848320964050e+10,-5.871090948831054688e+09,-3.516347342560546875e+09,-8.469340331095458984e+09,6.940085390123077393e+09,2.432866255338919640e+09,1.080493691749077988e+10
-5.351997819942378906e+13,1.087774662349361523e+13,-1.332551565970794678e+12,-4.177897473844665527e+11,-7.984269491990777588e+11,-2.175221838068320923e+11,-1.995318845605837402e+12,-2.042502178784733154e+12,7.987668746506777954e+10,5.582626950013946533e+10,-8.728600691164874268e+10,3.634225067194338226e+10,2.288516265954491425e+10,-7.578090598395975113e+09,8.730522267457878113e+10,1.413649335525133371e+09,2.492957412305755920e+11,-8.812405686850030899e+09,-7.849572992236068726e+10,-1.575348880563016357e+11,-2.370447332197258759e+10,-1.017163567097354317e+10,-6.025333425865331650e+09,4.615953384685475922e+10,4.301452832485351562e+09,5.721869552927734375e+09,-1.311276848043542480e+10,4.363781854902709961e+09,4.449210320180457115e+09,2.415941555584983826e+09
-5.356441987550887500e+13,1.098045557566571289e+13,-1.347038037586087158e+12,-4.067836552294717407e+11,-8.065725250550789795e+11,-2.129118979162351379e+11,-1.995411933150683105e+12,-2.035998732225393066e+12,8.172157101142971802e+10,5.825951744907841492e+10,-8.959383044902426147e+10,3.311593127431930542e+10,2.526935219068289948e+10,-9.833466478998491287e+09,8.745190844805555725e+10,2.264913719508689404e+09,2.469831526645128174e+11,-9.712567645863893509e+09,-7.998420603029512024e+10,-1.574206935596693726e+11,-2.318122493797130585e+10,-9.821863811098461151e+09,-7.704478376048789978e+09,4.361284799260191345e+10,4.095052612225585938e+09,6.751803747966796875e+09,-1.395984521885583496e+10,2.043565213141693115e+09,5.897955680434036255e+09,-2.795019156954001904e+09
-4.977591809604610156e+13,8.856686903035466309e+11,2.973480195581767578e+11,-1.212840449240624023e+12,1.876293705949803467e+11,-5.871390129142687988e+11,-1.787895711439864014e+12,-2.075312995485084473e+12,8.347880953940864563e+10,1.034174147546378937e+11,-1.285292758828245392e+11,8.531047877347755432e+10,5.369865062605841827e+10,-7.947751256097621918e+09,7.453851403170669556e+10,-2.568812112574565506e+10,2.274551985452405090e+11,-1.693269373148989201e+09,-8.556415461780686951e+10,-1.559642573771782532e+11,-1.841272798406515121e+10,-6.326140227270584106e+09,-4.858033794117980003e+09,4.101846480345203400e+10,5.303795415800781250e+09,3.813317633351562500e+09,-2.050458119358996582e+10,9.820363115891113281e+08,7.661753367952275276e+09,-6.093786528628391266e+09
-5.352347909543190625e+13,1.088279297530599609e+13,-1.333175299409947998e+12,-4.170204468949255371e+11,-7.986284270819866943e+11,-2.179320929009082642e+11,-1.995791246476951416e+12,-2.044028710352492188e+12,7.998206597154731750e+10,5.553121981725576782e+10,-8.688671029022070312e+10,3.604661993050970459e+10,2.340185205060884094e+10,-7.959773640289448738e+09,8.759483488404399109e+10,1.453266640599746704e+09,2.518782117846579590e+11,-8.873988541620513916e+09,-7.850126063666833496e+10,-1.575534190241681213e+11,-2.398388589359019852e+10,-1.065727006899144745e+10,-6.029662112202795029e+09,4.675993223314244080e+10,4.129505499952148438e+09,5.916860076644531250e+09,-1.342752046122973633e+10,3.053629530456970215e+09,5.327310133276985168e+09,-2.269293148507594317e+07
-5.352344743144227344e+13,1.088211187312132227e+13,-1.332379458967960693e+12,-4.163873094453628540e+11,-7.955607046246010742e+11,-2.169401124766233215e+11,-1.994089773147402832e+12,-2.044639087405769775e+12,7.998578612448159790e+10,5.703120516691532135e+10,-8.806611741076504517e+10,3.549539990763159943e+10,2.584309210060676575e+10,-8.021866164026163101e+09,8.847436542950903320e+10,1.431730313314484835e+09,2.505037376988095093e+11,-1.005506312804814720e+10,-7.839369039368733215e+10,-1.571189870282808838e+11,-2.435917019103004074e+10,-1.080983306366925049e+10,-5.015382996904194832e+09,4.614171384192794037e+10,3.782712534518554688e+09,6.550046253943359375e+09,-1.335379132198864746e+10,3.347353081589843750e+09,5.139229082552569389e+09,9.952598658638591766e+08
-5.356708332865741406e+13,1.098820347542904492e+13,-1.349198252001420898e+12,-4.075390453747132568e+11,-8.063190466190989990e+11,-2.125244403892906189e+11,-1.998236337814939209e+12,-2.046450769852334473e+12,8.089790982234478760e+10,5.827589909871932220e+10,-8.949002392753219604e+10,3.382269339585134888e+10,2.553209947876877975e+10,-9.541634046578483582e+09,8.768456265770721436e+10,1.790524745833152056e+09,2.529953486746971436e+11,-1.069208343901107597e+10,-7.951850214543330383e+10,-1.589120685753136292e+11,-2.433524028463773727e+10,-1.123815618051878738e+10,-4.162775391773105145e+09,4.816043323665886688e+10,3.696129155510742188e+09,6.508394824271484375e+09,-1.569284853114733887e+10,2.939564430369537354e+09,5.332880264389727592e+09,-2.173765367480913639e+09
-5.356484748550486719e+13,1.098897168833932812e+13,-1.349097708438137207e+12,-4.076934758005352783e+11,-8.072143367047524414e+11,-2.122531736150793457e+11,-1.997647720958924316e+12,-2.046354885369828125e+12,8.061038553640707397e+10,5.843449301687440491e+10,-8.895866481493807983e+10,3.382410205946876144e+10,2.566093551472584152e+10,-8.998800336593660355e+09,8.780311939912796021e+10,1.638415782576060772e+09,2.527264353382052612e+11,-1.073138844208717537e+10,-7.904587755264360046e+10,-1.587963897278381042e+11,-2.454137639147047043e+10,-1.168771612688823318e+10,-3.740927140026084423e+09,4.846479981941798401e+10,3.777338056305664062e+09,6.451491279333984375e+09,-1.525169615846301270e+10,2.776311392876403809e+09,5.533709311226607323e+09,-2.051070417931290627e+09
-5.229760233645946094e+13,8.758821266841029297e+12,-9.989483282009105225e+11,-5.596584794915046387e+11,-6.183426631959875488e+11,-2.612457546257347107e+11,-1.944383586474972412e+12,-2.051991628140378174e+12,7.508691190975177002e+10,7.238393658433859253e+10,-1.046839755263309021e+11,1.026288088444264832e+11,3.443136127953480244e+09,1.640592683715549660e+10,6.406617810093233490e+10,7.050365677730039597e+09,2.400176519915559082e+11,3.572985436241307735e+09,-6.960888670748559570e+10,-1.587882391764851685e+11,-2.328337196198151779e+10,-6.682180750986206055e+09,-7.540823680563315392e+09,3.988748498761946106e+10,-2.360907108968750000e+09,-4.011576930019531250e+08,-9.074902170760742188e+09,6.566240669217529297e+09,2.866355122949019909e+09,9.483666251852535248e+09
-5.246140546038060156e+13,9.043321267428964844e+12,-1.041668696048593872e+12,-5.332610594262545166e+11,-6.570459281037285156e+11,-2.526495662804985046e+11,-1.947986098662110840e+12,-2.051403090917521729e+12,7.457602122570059204e+10,6.900562029743672180e+10,-1.026836520738514404e+11,9.272745024583049011e+10,1.046130440683134842e+10,1.327355620824626160e+10,6.558505806246370697e+10,4.619380966766611099e+09,2.403149941087717285e+11,4.194991029476004601e+09,-7.275368639033369446e+10,-1.587395771533329773e+11,-2.685709503577675247e+10,-5.425899597103388786e+09,-7.430386939580020905e+09,3.925081304993239594e+10,-7.026102201003906250e+09,-4.904315945679687500e+09,-8.854339793860229492e+09,6.687502029581634521e+09,2.900279096421939850e+09,9.774854468951948166e+09
-5.356334779421337500e+13,1.098948322687362695e+13,-1.349343871440555908e+12,-4.080013688442628784e+11,-8.074711014615921631e+11,-2.113564508990544739e+11,-1.997419508862376221e+12,-2.046091054118970703e+12,8.046180083298393250e+10,5.808237237785823822e+10,-8.903713586012025452e+10,3.384805259128417969e+10,2.547957632385087204e+10,-8.675827644549333572e+09,8.769083068455717468e+10,1.716154404781579018e+09,2.523938814199671021e+11,-1.047982339948280144e+10,-7.878829090983050537e+10,-1.587925869676954956e+11,-2.468251958049216080e+10,-1.170155548380136490e+10,-3.534600866390818596e+09,4.841361480643539429e+10,3.584009310520507812e+09,6.243009459939453125e+09,-1.487876395280798340e+10,2.728266482959564209e+09,5.505001482345937729e+09,-1.693008586565588474e+09
